StartUtc,PM2_5,PM10,NO2,Temp
1700100000,1.1,1.3,1.4,4.2
1700103600,1.2,1.4,2,4.5
1700107200,1,1.2,4.5,4.5
1700110800,1.3,1.4,5.4,4.7
1700114400,1.6,1.8,9.5,5.2
1700118000,1.2,1.3,11.1,5.3
1700121600,3,3.4,7,5.2
1700125200,1.4,1.7,6.5,5.4
1700128800,1.6,1.8,6.7,5.5
1700132400,1.4,1.6,12.1,5.7
1700136000,1.5,1.6,11.1,5.8
1700139600,1.5,1.6,10.7,5.8
1700143200,1.9,2,12.7,5.7
1700146800,2.1,2.2,10.1,5.3
1700150400,1.8,2,7,5.4
1700154000,1.6,1.7,7.3,5.3
1700157600,1.6,1.7,6.1,5.3
1700161200,1.1,1.2,5.5,5
1700164800,0.9,1,5.8,4.9
1700168400,0.8,0.9,5,4.7
1700172000,0.6,0.7,2.7,4.8
1700175600,0.5,0.5,2.9,4.8
1700179200,0.5,0.6,2,4.9
1700182800,0.7,0.8,4.5,5
1700186400,0.8,0.9,3.6,4.6
1700190000,0.8,0.9,7.5,4.8
1700193600,1.5,1.6,10.2,5
1700197200,1.4,1.6,11.3,5.1
1700200800,1.5,1.7,11.8,5.2
1700204400,2.8,3.4,12.6,5.5
1700208000,3,3.7,10.5,5.5
1700211600,2.2,2.8,11.2,5.5
1700215200,2.3,3,10.8,5.7
1700218800,2.4,3.2,23.5,5.7
1700222400,2.8,3.6,14.6,5.6
1700226000,3.1,3.9,11.6,5.4
1700229600,3.9,4.7,10.7,5.1
1700233200,5,5.8,13.3,4.8
1700236800,4.7,5.6,15,4.1
1700240400,5,6.1,13.3,4
1700244000,4.3,5,9.9,3.7
1700247600,4.3,4.9,8.1,3
1700251200,3.6,4.4,9.4,3
1700254800,3.5,4.1,13,2.5
1700258400,5.8,6.6,10.4,1.7
1700262000,7.1,8.1,10.9,0.3
1700265600,6.7,7.4,8.1,-0.4
1700269200,6.9,7.9,7.4,-0.9
1700272800,6.4,7.3,6.9,-1.3
1700276400,7.2,8.3,8.1,-1.5
1700280000,7.1,7.8,7,-1.4
1700283600,11.7,12.9,10.2,-1.7
1700287200,15.4,17.2,13.2,-1.6
1700290800,11.1,13,18.7,0.2
1700294400,10.3,13.5,27.6,3.3
1700298000,9.3,14.2,22.2,4.4
1700301600,4,6.6,14.9,4.7
1700305200,4.4,7.3,19.4,4.5
1700308800,4.1,6.7,19.1,3.9
1700312400,6.8,12.8,29.5,3.4
1700316000,8.6,14.9,35.1,2.5
1700319600,11.4,14.5,34.8,2.6
1700323200,8.4,9.5,20.5,3.4
1700326800,7.7,8.2,16.4,3.4
1700330400,6,6.5,12.7,3.9
1700334000,3.9,4.4,8.3,4.5
1700337600,1.9,2.3,4.1,5.3
1700341200,1.9,2.2,3.4,5.4
1700344800,2.5,2.8,2.6,5.7
1700348400,3.2,3.6,2.9,5.6
1700352000,3.8,4.1,2.8,5.6
1700355600,6.1,6.5,2,5.9
1700359200,5.9,6.4,2.4,5.8
1700362800,5.3,5.6,1.8,5.5
1700366400,4.1,4.3,1.8,5.6
1700370000,3.9,4.2,1.8,5.6
1700373600,6.1,6.4,2.5,5.4
1700377200,4.1,4.3,2.4,5.3
1700380800,2.1,2.3,4.2,5
1700384400,1.7,1.8,5.5,4.5
1700388000,1.6,1.8,8.4,4.5
1700391600,2,2.1,9.3,4.6
1700395200,2.5,2.7,9.1,4.8
1700398800,2.9,3.1,8.7,4.9
1700402400,3.8,4.1,11.1,4.9
1700406000,5.1,5.3,11.7,4.7
1700409600,7.2,7.5,9.5,4.5
1700413200,8.2,8.6,6.7,4.1
1700416800,8,8.4,6.1,4.1
1700420400,9,9.4,4.5,4.1
1700424000,9.9,10.4,4.4,4.1
1700427600,10.2,10.7,4.3,4.2
1700431200,10.3,10.8,4.4,4.3
1700434800,10.8,11.3,3.1,4.3
1700438400,11,11.5,2.8,4.3
1700442000,10.2,10.7,2.9,4.5
1700445600,10.2,10.7,2.8,4.8
1700449200,10.8,11.3,6.9,4.8
1700452800,11.1,11.6,12.1,5
1700456400,11.3,11.9,11.9,5.3
1700460000,10.7,11.4,17.4,5.4
1700463600,8.9,9.4,14.7,5.8
1700467200,9.1,10.4,15.6,6.1
1700470800,10.1,12.5,16.1,6.4
1700474400,11,13.9,14.2,6.4
1700478000,10.1,12.9,14.4,6.2
1700481600,7.9,9.8,13.6,6.1
1700485200,7.4,7.9,12,5.8
1700488800,7.6,8.8,11.3,5.9
1700492400,6.9,8.3,10.8,5.9
1700496000,7.2,8,6.9,5.7
1700499600,7.3,8.1,6,5.6
1700503200,7.4,8.3,6.5,5.3
1700506800,6,6.8,5.4,5.4
1700510400,6.2,6.7,5.7,5.5
1700514000,6.7,7.4,5,5.3
1700517600,7.6,8.3,6.1,5.2
1700521200,7.9,8.5,5.8,5
1700524800,8,8.8,3.1,4.5
1700528400,7.6,8.6,2.9,4.6
1700532000,6.8,7.5,5.1,4.7
1700535600,7.3,8.4,6.1,4.7
1700539200,7.7,9.6,13.6,4.7
1700542800,7.7,10.2,14.6,4.7
1700546400,7.5,10.3,15.2,4.7
1700550000,7.5,10.6,16.4,4.7
1700553600,6.7,10.8,9.2,5.2
1700557200,5.1,8.9,9.9,4.8
1700560800,5,9.5,12.1,4.8
1700564400,5.6,11.4,16,4.8
1700568000,5.8,12.4,14,4.6
1700571600,5.9,10.3,11.4,4.4
1700575200,6.9,11.9,14.5,4.2
1700578800,6.5,10.2,13.5,4
1700582400,7.1,11.5,14.1,3.7
1700586000,6.9,9.7,14.1,3.4
1700589600,6.5,8.4,15.5,3.3
1700593200,6.1,7.2,13.6,3.3
1700596800,8.2,9.2,9.9,2.4
1700600400,8.2,9.1,14.8,1.2
1700604000,6.9,7.6,0,0.5
1700607600,14.6,15.6,0,-0.5
1700611200,15,16.2,13,-1.1
1700614800,14.8,16,14,-1.2
1700618400,13.7,14.8,12.6,-1.9
1700622000,17.4,19.3,19.6,-1.7
1700625600,13.7,15.4,17.5,-1.5
1700629200,16.5,20.5,24.6,-1
1700632800,15,18.3,26.6,-0.2
1700636400,10.7,13.2,23.5,1.4
1700640000,4.9,5.7,10.8,3.2
1700643600,3.6,4,7.6,4.3
1700647200,2.8,3.4,5.4,4.8
1700650800,3.1,6,5.1,5
1700654400,4.6,14.2,5.1,4.9
1700658000,3.8,10.1,4.9,4.9
1700661600,3,7.2,4.5,4.6
1700665200,2.7,5.4,4.9,4.5
1700668800,3.2,5.4,5.8,4.7
1700672400,2.8,4.4,3.9,4.2
1700676000,2.7,3.1,2.8,3.5
1700679600,3.4,3.9,3.4,4
1700683200,5.5,6.2,3.5,5
1700686800,7.4,7.9,4,5.5
1700690400,5.9,6.2,5,5.9
1700694000,4.4,4.6,4.9,6.9
1700697600,1.2,1.3,2.9,9.1
1700701200,1.6,1.7,1.7,10.1
1700704800,2.2,2.5,1.3,10.6
1700708400,2.8,3.2,1.6,10.9
1700712000,3,3.4,3,11.1
1700715600,2.5,2.8,5.1,11.1
1700719200,2.3,2.6,6.5,10.8
1700722800,2.2,2.4,4.2,11.2
1700726400,2.2,2.5,4.3,10.4
1700730000,1.8,2,5.7,9.6
1700733600,1.8,2,5,9.3
1700737200,2.3,2.7,6.6,9.6
1700740800,2.6,3,4.3,9.7
1700744400,3.1,3.7,5.4,9.4
1700748000,2.9,3.6,4,8
1700751600,3.3,3.9,4.8,7.1
1700755200,3.5,4.1,3,7.2
1700758800,3.3,4.2,2.1,6.9
1700762400,3.4,4,2.5,6.1
1700766000,3.4,4.5,1.4,6.3
1700769600,3.4,4.7,0.9,6
1700773200,3.5,4.9,0.9,5.6
1700776800,3.6,5.2,0.3,5.3
1700780400,3.9,5.2,0.5,4.9
1700784000,3.2,4.4,0.4,4.7
1700787600,2.8,3.8,0.5,4.2
1700791200,2.6,3.9,1.2,4.2
1700794800,2.1,2.9,1.1,4
1700798400,2.4,3.3,4.5,3.7
1700802000,2.8,4.2,5.6,3.7
1700805600,3,3.8,9.2,4
1700809200,2.5,3.1,6.5,4.3
1700812800,2.5,4.5,4.9,4.9
1700816400,2.6,4.8,4.6,5.3
1700820000,2.8,5.2,4.8,6
1700823600,4,5.8,12.3,4.2
1700827200,4.4,5.9,31.1,4
1700830800,5.3,6.5,14.6,3.1
1700834400,10.1,11.9,22,1.8
1700838000,14.9,17,26,0.9
1700841600,4.6,5.2,10.3,1.2
1700845200,2.3,3.4,6.2,1.8
1700848800,2.5,3,4.6,1.6
1700852400,2.4,3,5.3,1.4
1700856000,2.4,5,3.6,2
1700859600,2,3.3,5.5,1.7
1700863200,2,2.7,6.1,1.4
1700866800,2.7,3.3,6,0.7
1700870400,4.3,5.4,19.3,0.1
1700874000,3.7,4.7,11.4,-0.1
1700877600,4,5,14.7,-0.4
1700881200,4.2,5.3,12.7,-0.5
1700884800,7.2,8.8,11.8,-999
1700888400,5.4,7.2,12.8,0.3
1700892000,5.2,6.1,12.2,0.4
1700895600,2.6,3.1,12,1.7
1700899200,2.4,5.8,10,2.7
1700902800,4,18.3,6,3
1700906400,4.4,18.3,8.3,2.3
1700910000,3.9,13.3,6.7,1.6
1700913600,3.4,8.9,5.4,1.6
1700917200,4.1,10,8.1,0.9
1700920800,5.1,9.8,7.4,0.3
1700924400,7.1,11.1,8.4,-0.2
1700928000,5.8,9.9,7.3,-0.4
1700931600,4.2,9.1,7.7,-1
1700935200,3.7,7.1,9.3,-1.5
1700938800,3.6,5.4,5.5,-1.9
1700942400,3,5.1,6,-2.7
1700946000,4,5.8,8.1,-3.5
1700949600,6.1,6.8,7.9,-3.8
1700953200,6,6.8,7.6,-4.2
1700956800,6.1,7,10,-4.8
1700960400,5.3,5.9,8,-4.7
1700964000,7,7.8,7.4,-4.3
1700967600,6.4,7.3,10.7,-4.8
1700971200,7.3,8.1,14,-4.1
1700974800,10.7,11.7,16,-3.4
1700978400,11.7,12.7,19.7,-3.6
1700982000,13.5,14.7,19.8,-2.3
1700985600,12.8,14.1,22.6,-0.1
1700989200,10.9,12.3,21.6,0.5
1700992800,7.7,8.7,13.7,1.8
1700996400,4.7,5.4,10.9,2
1701000000,7.5,8.3,12.8,1.6
1701003600,12.2,13.9,18.5,0.6
1701007200,18.7,21,25,0.3
1701010800,28.4,32.6,25.7,0.2
1701014400,32.1,35.4,28.7,-0.1
1701018000,47.6,52,32.5,-0.7
1701021600,38.5,41.3,30.1,-1.2
1701025200,42.1,44.6,31.4,-1.2
1701028800,33.7,36.3,27.8,-1.4
1701032400,25.2,26.8,26.3,-1.2
1701036000,13.4,14.3,20.5,-0.6
1701039600,3.1,3.4,7.5,-0.7
1701043200,3.6,4.1,6.4,-1.2
1701046800,3.8,4.1,14.1,-2.1
1701050400,3,3.3,11.9,-2.2
1701054000,3.2,3.4,19.5,-2.4
1701057600,4.9,5.5,29.3,-3
1701061200,5.6,6.5,33.9,-3.5
1701064800,5.3,6.1,27.9,-2.4
1701068400,5,5.6,23.1,-2.5
1701072000,5.6,6.3,20.4,-2.8
1701075600,6.1,6.9,20.5,-2.8
1701079200,6.6,7.9,17.3,-2.6
1701082800,5,6.1,20.7,-2.2
1701086400,4.7,5.5,20,-1.9
1701090000,4.6,5.3,15.2,-1.8
1701093600,4.1,4.5,10.8,-2
1701097200,4.2,4.7,12.3,-2.2
1701100800,4.2,4.7,9.2,-1.9
1701104400,4.1,4.4,6.6,-1
1701108000,4.2,4.7,6,-0.7
1701111600,4.4,4.9,4.7,-0.8
1701115200,4.1,4.7,4.6,-1.2
1701118800,4.1,5.1,4.1,-2.4
1701122400,4.8,6,3.9,-2.8
1701126000,4.6,5.5,3.8,-3.2
1701129600,4.9,11.5,1.8,-3.5
1701133200,7,31.2,1.9,-4
1701136800,6.9,28.2,3.3,-4.5
1701140400,10.3,43.6,9.4,-4.9
1701144000,6.9,15.1,11.4,-5.4
1701147600,6.9,15.5,16.3,-5.9
1701151200,7.6,26.8,18,-5.8
1701154800,8.5,27.6,16.5,-5.1
1701158400,9.2,29.7,16,-3.5
1701162000,6.4,19.1,14.3,-2.9
1701165600,6.5,24.5,11.5,-2.7
1701169200,6.1,15.7,9.1,-3.4
1701172800,6,17.7,10.5,-3
1701176400,6.2,12.3,11.2,-3.4
1701180000,8.6,9.8,15.9,-4.1
1701183600,10.9,12.4,18.2,-4.4
1701187200,10.9,11.7,15.3,-4.6
1701190800,10.6,11.2,14.9,-4.8
1701194400,9.1,9.6,14.1,-5.1
1701198000,12.3,12.9,12.8,-5.1
1701201600,7.7,8.1,9.4,-4.8
1701205200,9,9.6,7.2,-4.9
1701208800,8,8.6,6.9,-4.9
1701212400,9.7,10.3,5,-5.6
1701216000,10.7,11.5,7.4,-6.6
1701219600,9.4,10.1,7.8,-7.3
1701223200,9.4,10.1,8.4,-7.8
1701226800,8.8,9.5,12.4,-7.5
1701230400,10,10.9,21.3,-6.4
1701234000,15.6,17.8,30.3,-4.9
1701237600,13,17.2,29.8,-3.4
1701241200,10.1,12.1,28.3,-2.2
1701244800,7.4,8.1,19.7,-2
1701248400,5.9,6.5,18.1,-1.5
1701252000,7.5,8.9,14.3,-1.4
1701255600,5.3,5.9,16.2,-0.7
1701259200,6.7,7.5,16.8,-0.7
1701262800,7,8.3,18.1,-0.9
1701266400,6.2,6.9,13.6,-1
1701270000,7.2,7.7,15.2,-1
1701273600,7.8,8.3,14.1,-0.9
1701277200,7.5,8.1,11.4,-0.8
1701280800,8.3,8.9,10.5,-0.6
1701284400,11,11.7,8.7,-0.5
1701288000,13.3,14.3,10.2,-0.4
1701291600,9.8,10.6,9.2,0.3
1701295200,8.8,9.3,5.8,0.2
1701298800,9.5,10,6.5,0.5
1701302400,8.4,8.8,4.7,0.6
1701306000,7.3,7.9,5.4,0.8
1701309600,6.7,7.1,6.1,0.8
1701313200,6.9,7.5,8.3,0.9
1701316800,6.6,7.7,11,0.2
1701320400,4.3,4.6,11.5,-999
1701324000,4.1,4.6,12.3,-0.1
1701327600,3.3,3.8,8.9,-0.3
1701331200,3.7,4.2,9.5,-0.3
1701334800,3.8,4.3,12.2,-0.1
1701338400,4.1,4.5,11.9,0.6
1701342000,6.6,8.3,12.7,0.2
1701345600,6.9,8.6,16.2,-999
1701349200,4.9,5.4,17,-0.1
1701352800,5.5,6,14.1,-0.2
1701356400,5.3,5.7,12.8,-1.1
1701360000,6.6,7,12.8,-2
1701363600,7.2,7.6,9.8,-1.7
1701367200,7.3,7.7,13.5,-2
1701370800,7.7,8.1,12.6,-2.1
1701374400,9.2,9.7,9.3,-2.8
1701378000,11.1,11.7,9.9,-3.6
1701381600,12.8,13.4,10.6,-4.1
1701385200,8.8,9.2,7.1,-4.1
1701388800,7,7.3,6.3,-3.9
1701392400,6.1,6.4,6.4,-3.6
1701396000,5.5,5.8,6.3,-3.6
1701399600,6.2,6.6,11.2,-3.9
1701403200,7.1,7.7,15.2,-3.2
1701406800,7.4,8.2,22.4,-2.3
1701410400,7.8,8.8,19.5,-2
1701414000,6.5,7.3,16.4,-1.4
1701417600,5.9,6.5,14.4,-0.9
1701421200,5,5.3,14.8,-0.3
1701424800,5.3,5.7,12.9,-0.1
1701428400,5.1,5.5,11.6,-0.1
1701432000,5.7,6.1,12.6,-0.3
1701435600,6.4,6.8,11.1,-0.7
1701439200,7,7.4,11.3,-0.7
1701442800,8.7,9.2,15.5,-0.7
1701446400,5.8,6.1,9.6,-0.5
1701450000,5.3,5.6,9.4,-0.5
1701453600,6,6.3,14.7,-0.5
1701457200,5.9,6.2,10.4,-0.6
1701460800,5.8,6.1,10.7,-0.7
1701464400,5.6,5.9,6.7,-0.8
1701468000,5,5.3,5.7,-0.9
1701471600,4.9,5.2,6.8,-0.9
1701475200,4.2,4.4,4.4,-1.2
1701478800,3.8,4.1,4.3,-1.2
1701482400,3.7,4.1,4.2,-1.5
1701486000,4,4.2,3.4,-1.9
1701489600,4,4.3,3.7,-1.7
1701493200,4.8,5.1,5.5,-2
1701496800,6.8,7.2,8.8,-2.4
1701500400,6.1,6.6,7.5,-2.2
1701504000,5,6.4,6.9,-1.9
1701507600,10.7,16.1,8.2,-1.6
1701511200,9.7,38.5,6.5,-1.5
1701514800,10,38.5,7.7,-1.3
1701518400,9,29.8,7.9,-1.4
1701522000,9.6,29.6,8.8,-1.8
1701525600,10,19.6,9.4,-1.7
1701529200,9.7,13.3,10.3,-1.6
1701532800,9,12.2,10.4,-1.4
1701536400,14.1,17.5,8.8,-1.3
1701540000,11.9,13.7,8.3,-1.4
1701543600,10.7,11.6,8.5,-1.8
1701547200,11.4,12.1,7.8,-2.1
1701550800,9.2,9.6,8.7,-2.4
1701554400,6.2,6.6,7,-1.5
1701558000,4.5,4.7,3.6,-1.1
1701561600,3.8,4.1,1.9,-1.1
1701565200,4,4.2,1.9,-1.4
1701568800,4.2,4.4,3.1,-1.8
1701572400,4.1,4.4,2.8,-2.5
1701576000,4.3,4.6,3.9,-3.3
1701579600,8.1,8.7,6.6,-4.1
1701583200,11,11.7,11.9,-4.1
1701586800,14.6,15.5,15.1,-3
1701590400,12,13,14.5,-1.7
1701594000,12,12.8,17,-0.8
1701597600,7.7,8.5,12,-0.4
1701601200,8.1,9.3,10.3,-0.4
1701604800,11.6,14.3,14.9,-0.2
1701608400,11.1,12.6,18.5,-0.1
1701612000,14.9,16.5,21.2,-0.1
1701615600,14.9,16.2,20.8,-0.1
1701619200,21.3,24.2,23,-999
1701622800,14.3,15.1,21.6,-999
1701626400,13.7,14.5,17.5,-999
1701630000,17.5,18.6,19.9,-999
1701633600,14.3,15.3,15.2,-999
1701637200,16,16.9,12.9,-999
1701640800,16.4,17.2,10.6,-999
1701644400,17.1,17.9,8.1,-0.1
1701648000,15.9,16.6,7.2,-0.3
1701651600,15.6,16.4,5.3,-0.5
1701655200,18.3,19.3,8,-0.7
1701658800,19.6,20.8,12.7,-0.4
1701662400,16.6,17.5,13,-0.2
1701666000,17,17.8,16.2,-0.5
1701669600,17.9,18.8,29.7,0.3
1701673200,17.9,19.1,25.9,0.8
1701676800,13,13.7,11.8,1.2
1701680400,11.8,12.7,16.3,0.8
1701684000,10.1,10.8,14,0.9
1701687600,11.2,11.8,13.7,0.4
1701691200,10.9,11.6,17.2,0.7
1701694800,11.5,12.4,22.4,0.9
1701698400,13.8,14.6,23.6,1
1701702000,14.9,15.7,19.3,1.1
1701705600,17.3,18.1,17.5,1.3
1701709200,14.1,14.8,16.2,1.7
1701712800,14.5,15.2,13,1.9
1701716400,14.4,15.2,12.5,2
1701720000,13.6,14.3,11.1,2.1
1701723600,12.1,12.7,8.4,2.2
1701727200,8.5,8.9,5.7,2.3
1701730800,7.6,8,4.7,2.3
1701734400,6.2,6.6,3.1,2.6
1701738000,6.8,7.2,3.8,2.5
1701741600,6.7,7,5.1,2.2
1701745200,6.1,6.5,9.5,2
1701748800,8,8.5,13.1,2.2
1701752400,14.3,15.1,13.3,1.9
1701756000,14.1,14.9,15.6,1.7
1701759600,15.1,16.1,14.2,1.9
1701763200,16.2,17.2,16.1,2.3
1701766800,13.6,14.8,12,2.8
1701770400,11.7,14.5,9.8,2.9
1701774000,9.6,17.1,12.6,2.5
1701777600,9.1,19.2,11.6,2.2
1701781200,8.9,14.3,15.6,1.7
1701784800,8.2,10.9,12.6,1.7
1701788400,8,12.6,10.6,1.5
1701792000,6.6,13,9.7,2
1701795600,6.4,10.2,5.6,2.2
1701799200,11.1,13.7,5.9,2.1
1701802800,12.6,14.6,6,2
1701806400,11.8,13.6,3.7,2
1701810000,11,12.5,3.7,2
1701813600,10.4,11.7,0,2
1701817200,10.3,11.3,0,2
1701820800,10.8,12.2,2.6,2
1701824400,10.7,11.8,2.5,2.1
1701828000,11.7,14.2,2.5,2.2
1701831600,11.3,14.1,4.6,2.2
1701835200,13.3,15,8.2,1.4
1701838800,13.6,15.3,11.3,1.1
1701842400,11.8,12.8,12.6,1.6
1701846000,11.4,12.8,10.2,1.2
1701849600,13.9,15.6,10.7,1.1
1701853200,14.1,15.4,11.7,1.1
1701856800,15.6,16.8,14.1,1.3
1701860400,13.6,14.6,13.4,1.6
1701864000,15.9,16.8,17.3,2
1701867600,18.5,19.5,19.2,2.1
1701871200,22.8,24,14.3,2
1701874800,23.3,24.5,10.2,1.8
1701878400,22.9,23.9,10.9,1.5
1701882000,22.3,23.4,8.9,1
1701885600,19.8,20.7,8.7,1.1
1701889200,18.8,19.7,7.7,1.2
1701892800,18.8,19.7,7.1,1.2
1701896400,18.9,19.7,6.9,1.2
1701900000,16.7,17.4,4.9,1.4
1701903600,12.8,13.4,5,1.4
1701907200,11.2,11.6,4.5,1.2
1701910800,10.3,10.8,4.9,1.2
1701914400,9.4,9.8,5.4,1.3
1701918000,10.2,10.7,9.4,1.4
1701921600,11.2,11.8,21.3,1.6
1701925200,12.7,13.4,21.9,1.7
1701928800,14.8,15.7,24.7,1.8
1701932400,15.3,16.4,29.2,2
1701936000,20.3,22.5,27.6,2.2
1701939600,19.4,20.7,24,2.4
1701943200,20.8,22,26.9,2.6
1701946800,21.9,23.4,25.6,2.7
1701950400,23.4,25.5,26.4,2.7
1701954000,23,25.2,22.9,2.7
1701957600,25.3,27.9,22.5,2.8
1701961200,27.5,29.2,26.6,2.8
1701964800,27.9,29.6,19.8,2.6
1701968400,27.4,28.9,20.2,2.5
1701972000,28.7,30.3,22.3,2.5
1701975600,31.4,33.3,16.3,2.5
1701979200,36.4,38.4,15.7,2.4
1701982800,36.3,38,13.9,2.3
1701986400,38,40.3,14.2,2.3
1701990000,35.5,37.2,12.3,2.2
1701993600,33.1,34.9,12.7,2.2
1701997200,30.8,32.6,13.7,2.3
1702000800,34.3,36.8,12,2.4
1702004400,37.3,39.5,12.3,2.6
1702008000,25.8,27.2,19.8,2.6
1702011600,13.1,13.7,18.8,2.7
1702015200,10.8,11.3,23.1,2.9
1702018800,11.6,12.3,15.4,2.6
1702022400,12.6,13.4,17.9,3.1
1702026000,12.6,13.3,14.9,3.1
1702029600,10.3,10.9,15.8,3.1
1702033200,7.8,8.5,13.1,3.1
1702036800,9.1,9.9,12.2,3
1702040400,11.4,12.2,12.9,2.9
1702044000,18.2,19.4,8.5,3
1702047600,21.8,22.9,12.2,3
1702051200,20.3,21.2,11,3.1
1702054800,19.9,20.9,8.3,3.1
1702058400,20.2,21.2,7.6,3.1
1702062000,22.8,23.9,8.5,3
1702065600,26.8,28.1,8.2,2.8
1702069200,27.8,29.2,8.8,2.7
1702072800,30.4,31.8,9.1,2.4
1702076400,24.9,26.1,9.3,1.9
1702080000,21.9,22.9,8.4,2
1702083600,24.9,26.2,7,2.3
1702087200,25.5,26.6,7.8,2.5
1702090800,25.3,26.4,7.1,2.5
1702094400,22.5,23.5,8.7,2.5
1702098000,19.1,21,10.2,2.6
1702101600,17.9,19.4,11.3,2.8
1702105200,19.1,20.1,12.3,2.7
1702108800,19.1,19.9,10.9,2.7
1702112400,16.9,17.7,10.2,2.7
1702116000,15.9,16.7,12.4,3
1702119600,17.6,18.4,12.3,3.3
1702123200,15.9,16.7,13.1,3.6
1702126800,15.2,16.2,11.2,3.8
1702130400,12.4,12.9,11.7,4
1702134000,11.2,11.7,12.1,4.1
1702137600,13.2,13.9,12.9,4.1
1702141200,12.4,13,9.7,4.1
1702144800,18.4,19.5,12.3,4.3
1702148400,23.1,24.3,9.5,4.1
1702152000,21.6,22.6,8.8,4.1
1702155600,21.4,22.3,8.3,3.9
1702159200,20.3,21.2,7,3.9
1702162800,19.9,20.8,5.4,4.2
1702166400,18,18.9,4.9,4.6
1702170000,18.1,18.9,4.9,4.5
1702173600,17.2,17.9,4.6,4.3
1702177200,16.7,17.5,5.1,4.1
1702180800,13.2,13.8,5.3,4
1702184400,12.7,13.3,4.8,4
1702188000,10.7,11.4,4.5,4.1
1702191600,13.7,15,6.4,4
1702195200,12.8,13.4,7.9,3.7
1702198800,9.9,10.3,9.9,3.7
1702202400,8.2,8.6,9.5,3.6
1702206000,9.4,9.8,9.3,3.5
1702209600,8.7,9.1,10.8,3.7
1702213200,9.1,9.5,8.5,3.7
1702216800,14,14.6,8.7,3.8
1702220400,18.1,18.9,10.5,3.9
1702224000,19.6,20.5,10,3.6
1702227600,19.3,20.3,11.8,3.8
1702231200,17.5,18.3,9.3,3.7
1702234800,16.4,17.1,7.7,3.7
1702238400,14.9,15.5,5.5,3.7
1702242000,13.4,13.9,4.9,3.7
1702245600,11.5,12,4.8,3.8
1702249200,7.8,8.1,3.7,4
1702252800,7.2,7.6,3.6,4.2
1702256400,6.4,6.8,3.7,4.2
1702260000,5.5,5.8,4.2,4.1
1702263600,4.9,5.1,6.2,4.1
1702267200,5.3,5.6,11.3,4.1
1702270800,5.7,6.2,16.5,4.2
1702274400,6.4,6.9,15.4,4.3
1702278000,7.3,7.9,15.5,4.4
1702281600,7.4,8.1,17.1,4.3
1702285200,8.5,9.7,17.4,4.3
1702288800,8.9,9.8,17.5,4.1
1702292400,9.9,11.4,27.4,4
1702296000,9,10.3,17.6,3.9
1702299600,6.7,7.4,16.7,3.8
1702303200,6.2,6.7,14.6,3.5
1702306800,5.9,6.5,15.2,3.5
1702310400,5.8,6.2,11.8,3.5
1702314000,4.5,4.8,9.6,3.4
1702317600,3.7,3.9,7,3.3
1702321200,3.7,3.9,7.1,3.1
1702324800,4.1,4.4,7.3,2.8
1702328400,4.4,4.7,5.3,2.4
1702332000,4.3,4.6,4.7,2.4
1702335600,3.8,4,3,2.6
1702339200,4.7,5,3.2,2.6
1702342800,5.3,5.7,3.5,2.6
1702346400,4.9,5.3,5.2,2.5
1702350000,4.4,5.3,8.4,2.5
1702353600,5.1,7,11.4,2.5
1702357200,4.4,6.6,11.6,2.3
1702360800,5,7.6,15,2.2
1702364400,6.3,10.5,13.2,2.2
1702368000,9.9,15,12.7,2.2
1702371600,6.6,10.4,13.1,2.1
1702375200,6.2,10.9,13.5,2.1
1702378800,7.2,12.4,14.7,2.2
1702382400,7.3,11.1,18,2.2
1702386000,7.3,10.5,15.8,2.2
1702389600,7.2,10.4,11.3,2.1
1702393200,7.7,11.3,10.5,1.9
1702396800,7.5,9.6,9.2,1.7
1702400400,8,9.4,6,1.6
1702404000,7.7,8.7,4.3,1.5
1702407600,6.5,7.3,7.2,1.5
1702411200,7.3,7.8,4.7,1.1
1702414800,7.1,7.6,4.8,1
1702418400,7.4,7.8,0,1
1702422000,8,8.5,0,1
1702425600,7.9,8.4,3.6,0.9
1702429200,7.6,8.1,3.5,0.9
1702432800,7.3,7.6,3.5,0.8
1702436400,7,7.3,5,0.8
1702440000,6.2,6.8,7.5,0.7
1702443600,4.5,5.1,9,0.6
1702447200,4.7,5.5,8.9,0.5
1702450800,5.9,8.9,14.5,0.4
1702454400,8.4,11.7,6.9,0.4
1702458000,8,12.3,13,0.4
1702461600,8.6,18.6,12.3,0.4
1702465200,8.4,24.3,14.2,0.5
1702468800,8.2,21.4,16,0.7
1702472400,8.2,16.7,16.2,0.8
1702476000,7.6,9.7,8.6,0.7
1702479600,8.9,10.6,7.8,0.7
1702483200,9,9.9,8.9,0.7
1702486800,8.5,9.3,9,0.8
1702490400,7.5,8,7.4,0.7
1702494000,6.9,7.4,11.3,0.3
1702497600,7.7,8.2,13,-999
1702501200,6,6.3,8,0.4
1702504800,5.4,5.7,4.8,0.5
1702508400,5.2,5.5,3.3,0.6
1702512000,5,5.3,3.4,0.5
1702515600,5,5.3,5.2,0.3
1702519200,5,5.3,6.2,0.3
1702522800,5.1,5.4,8.6,0.2
1702526400,5.5,6.3,20,-999
1702530000,5.8,6.8,20.9,0.3
1702533600,5.5,6.5,22.9,0.4
1702537200,5.3,6.2,21.3,0.7
1702540800,6.7,11.4,21.2,1
1702544400,7.3,13.2,24.1,1.3
1702548000,8.3,20.9,22.2,1.8
